Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	Root_age	tree_length	ucln_mean	ucln_mu	ucln_sigma	ucln_var
640	-357.1505	-441.1242	83.97368	444132.1	0.047413	0.0778572	0.24611	0.00463477	0.0593851	0.0638363	0.122387	0.0211808	0.122931	0.0158853	0.0451317	0.0233807	0.00786768	0.0438896	0.0274824	0.0428085	0.0526593	0.00897319	0.00856608	0.0623859	0.016361	0.0460727	0.0130268	0.445264	0.034197	0.12907	0.00644695	0.00394334	0.011729	0.03397	0.0445489	0.0213826	0.0187768	0.0258027	0.0169263	0.0827492	0.0404734	0.0944999	0.0224828	0.0490746	0.0212199	0.0249289	0.0218066	0.0328047	0.0960154	0.012026	0.019001	0.124023	0.025041	0.0704656	0.0646745	0.0895466	11.34341	0.998093	0.999512	1.00049	1.00191	11.34341	154.1287	0.04887913	-3.405651	0.8800525	0.7744924
650	-355.8183	-447.9079	92.08955	757384.8	0.0466895	0.0199853	0.160457	0.0250459	0.0716088	0.0143069	0.110962	0.0237015	0.0141904	0.0102548	0.0569859	0.0484944	0.00703915	0.0780045	0.0173803	0.0646941	0.0189316	0.0238227	0.0228043	0.0561888	0.00949346	0.0396071	0.0622563	0.146286	0.00939927	0.0646141	0.0404441	0.0511412	0.0806164	0.0134424	0.0287609	0.0376278	0.012846	0.0866909	0.028489	0.119996	0.0486954	0.0368637	0.0397942	0.0912304	0.0390206	0.0136661	0.00537997	0.0672139	0.0553973	0.00546069	0.0099565	0.102487	0.0166972	0.0505807	0.00484209	0.0172688	11.20047	0.99854	0.999627	1.00037	1.00146	11.20047	155.3977	0.05123721	-3.307971	0.8205871	0.6733632
660	-350.658	-435.574	84.91596	81870.35	0.0233875	0.0382396	0.0672916	0.0100792	0.132943	0.0551725	0.144872	0.0059553	0.00198401	0.00604838	0.0214837	0.03548	0.0535146	0.0662571	0.00697766	0.0545936	0.014702	0.0176201	0.00623006	0.370648	0.00599458	0.0114893	0.0246743	0.314432	0.085143	0.0603605	0.0056031	0.0156781	0.00561508	0.012458	0.0196893	0.367368	0.0410369	0.0146103	0.0223042	0.00884096	0.0946039	0.0056746	0.0287604	0.0418496	0.00206429	0.0861676	0.0111025	0.0847107	0.0906182	0.0145979	0.0172029	0.101717	0.0298747	0.00597126	0.00886571	0.0846604	11.28336	0.995561	0.998862	1.00113	1.00445	11.28336	148.5707	0.06762763	-3.494032	1.265143	1.600586
670	-334.0028	-423.4636	89.46087	942735.8	0.0424638	0.0213195	0.360196	0.00583703	0.0604133	0.0186502	0.168511	0.00767844	0.00288458	0.00549321	0.0096254	0.00563027	0.0971177	0.0234389	0.0177932	0.0341661	0.0911878	0.00829461	0.00650287	0.296143	0.00312094	0.00355644	0.0136315	0.149099	0.0245301	0.0581215	0.00229219	0.00298628	0.0152734	0.0037049	0.0263944	0.0600651	0.00812206	0.0732659	0.0166989	0.0243953	0.0431952	0.108264	0.0152795	0.0651983	0.0690731	0.0272378	0.0340538	0.0642507	0.0818095	0.0062491	0.0283915	0.144056	0.0535827	0.0114746	0.0250485	0.00671165	11.31635	0.998691	0.999665	1.00033	1.00131	11.31635	177.0734	0.05092377	-3.822872	1.300343	1.690893
680	-356.7937	-437.5602	80.76648	690586.4	0.0951029	0.0250592	0.611837	0.0158039	0.0596851	0.01942	0.138422	0.00214581	0.0584775	0.0203274	0.0175176	0.0162873	0.0535849	0.0581381	0.0036645	0.0491679	0.00763508	0.00553773	0.00444282	0.290755	0.0557528	0.00482839	0.0184471	0.0669534	0.0196393	0.0622002	0.0124551	0.00759692	0.00371592	0.00444041	0.116141	0.0454913	0.00697102	0.0122095	0.0129455	0.242818	0.028759	0.137706	0.0336839	0.0962483	0.0237074	0.00541508	0.157979	0.0100773	0.0506503	0.00547924	0.00163677	0.106204	0.00546408	0.0784843	0.0521507	0.010208	11.29913	0.998471	0.999609	1.00039	1.00153	11.29913	162.2733	0.04449519	-3.688598	1.073521	1.152448
690	-344.6116	-443.3756	98.76407	359320.5	0.010023	0.100364	0.0791618	0.0298161	0.038959	0.0109992	0.122151	0.0371314	0.00656093	0.0261635	0.015504	0.00416503	0.0431963	0.0360519	0.0148976	0.0746167	0.0324413	0.0123679	0.0177879	0.112767	0.0777841	0.0205625	0.0177372	0.212022	0.0486451	0.0276741	0.0122196	0.023454	0.0109524	0.0440952	0.0584042	0.015682	0.0302476	0.0631797	0.0115842	0.021532	0.00971293	0.0265657	0.0207408	0.0554874	0.00920804	0.00897818	0.0231615	0.202587	0.0229092	0.0252956	0.0286148	0.061829	0.0275507	0.082366	0.0506702	0.0384852	11.37537	0.99788	0.999458	1.00054	1.00212	11.37537	154.4692	0.04380514	-3.530095	0.8967615	0.8041811
700	-371.3068	-454.8537	83.54697	866543.6	0.0951644	0.0559564	0.127536	0.120174	0.0606789	0.00608585	0.276028	0.0540316	0.0282539	0.0211058	0.0180401	0.0582762	0.0118077	0.0807203	0.10646	0.0178364	0.0132707	0.0382261	0.0262948	0.103677	0.0211963	0.0206237	0.0157828	0.0382584	0.113623	0.0830356	0.0237854	0.0171605	0.017057	0.023434	0.0058473	0.0336649	0.052015	0.0143825	0.0146527	0.0660162	0.091797	0.0547769	0.0185543	0.0432696	0.0356748	0.0602687	0.0317236	0.0127793	0.0273207	0.0193367	0.0864352	0.0672599	0.0791999	0.0246876	0.136546	0.0837869	11.5373	0.998635	0.999651	1.00035	1.00137	11.5373	149.7925	0.07015402	-3.004832	0.83399	0.6955394
710	-320.905	-429.5378	108.6328	722692.5	0.0165098	0.0469686	0.156077	0.0152947	0.0937624	0.0367239	0.22816	0.00773609	0.0152387	0.0298277	0.00716443	0.00593892	0.0197851	0.0521185	0.0182607	0.0481129	0.0237316	0.0103874	0.00705134	0.0641526	0.0119015	0.0191983	0.00643022	0.0599992	0.00944486	0.0321543	0.00785195	0.0088857	0.0125552	0.0431067	0.0246462	0.0427969	0.158792	0.015998	0.0208141	0.0299209	0.0925174	0.0230401	0.00997888	0.0191882	0.0226432	0.010182	0.0104513	0.0826003	0.0213226	0.0204227	0.0152327	0.0571087	0.0362853	0.00859129	0.0178206	0.0162607	11.56498	0.998505	0.999618	1.00038	1.0015	11.56498	143.8988	0.03487465	-3.807901	0.9506899	0.9038113
720	-348.4742	-435.1071	86.63286	907566.5	0.0325607	0.105821	0.0590476	0.01534	0.159964	0.0440347	0.36483	0.0150756	0.16091	0.110686	0.0161899	0.00922972	0.0685685	0.0929226	0.0148337	0.25686	0.00611478	0.00688418	0.0128925	0.107623	0.00805741	0.0783293	0.0226064	0.0527354	0.024512	0.0410405	0.00628663	0.0705368	0.00903765	0.0341596	0.0137553	0.0141935	0.0367601	0.00535123	0.0316554	0.045925	0.0350174	0.0246274	0.00695829	0.0475148	0.0992425	0.0174182	0.0976104	0.0170914	0.0253675	0.0155157	0.0123976	0.0459996	0.0222028	0.0334334	0.00991864	0.0413491	11.73243	0.998666	0.999659	1.00034	1.00133	11.73243	133.3875	0.04914243	-3.530732	1.017545	1.035398
730	-365.3978	-441.5129	76.11508	864293.4	0.0393686	0.0701138	0.282658	0.0107289	0.0337525	0.00938512	0.0917512	0.0926726	0.0523793	0.120038	0.019168	0.0159031	0.0551987	0.06313	0.0147743	0.0539584	0.0672508	0.0237426	0.008968	0.238099	0.0253391	0.00587661	0.0129116	0.480806	0.0986973	0.0422004	0.12436	0.0760423	0.0486714	0.0067188	0.017456	0.00760309	0.033756	0.0204434	0.00522724	0.0257244	0.0263565	0.0340304	0.437276	0.0324968	0.0452232	0.0296647	0.0887817	0.0368669	0.0370282	0.00893592	0.0100111	0.101723	0.0473306	0.0161128	0.010188	0.0303359	11.90568	0.998633	0.99965	1.00035	1.00137	11.90568	151.3772	0.06654724	-3.311423	1.096886	1.20316
740	-343.0536	-435.0618	92.00827	874363.8	0.0126795	0.0686994	0.137333	0.00647367	0.0359352	0.0200632	0.149632	0.0217793	0.0223784	0.019964	0.0221971	0.125596	0.0152789	0.0317722	0.0166604	0.0114922	0.0145825	0.00757723	0.00481336	0.260165	0.0197596	0.0177117	0.0126757	0.257824	0.00538809	0.00861267	0.00649222	0.0330076	0.00867596	0.00619186	0.0243962	0.0794292	0.0266555	0.0113146	0.0133715	0.0149297	0.0207587	0.0529782	0.0575765	0.085176	0.0288915	0.034228	0.128272	0.0261608	0.0893965	0.0143907	0.0070438	0.00581639	0.0969907	0.0380678	0.0780253	0.0122756	12.0039	0.998641	0.999652	1.00035	1.00136	12.0039	185.7865	0.06807641	-3.447547	1.233225	1.520845
750	-371.8488	-441.4338	69.58498	809756.6	0.0341456	1.31753	0.935944	0.1505	0.0131045	0.0167018	0.139537	0.0474245	0.0148971	0.026289	0.0136839	0.0446476	0.0183694	0.106873	0.00762109	0.0533657	0.00817984	0.0130712	0.025873	0.0611701	0.00870796	0.0222794	0.0130378	0.454719	0.0101927	0.0405209	0.0190935	0.0296228	0.00798238	0.0207978	0.00340435	0.0277327	0.0107851	0.0289768	0.0471685	0.0442585	0.0114338	0.0460788	0.0404978	0.138003	0.00556176	0.0236662	0.207209	0.0237335	0.220366	0.0199171	0.0250916	0.0526792	0.0989874	0.048644	0.0783189	0.022032	12.09439	0.998588	0.999639	1.00036	1.00141	12.09439	161.9539	0.07015991	-3.438376	1.250119	1.562796
760	-368.4212	-432.5197	64.09856	466333.9	0.0409285	0.550475	0.402679	0.0331694	0.0343934	0.0106735	3.03893	0.0110562	0.00604902	0.0140491	0.00994594	0.015108	0.0373088	0.212095	0.0072261	0.201272	0.0207259	0.0316769	0.00726241	0.341497	0.0018117	0.0237739	0.0295161	0.379951	0.00735806	0.039602	0.0107377	0.0916862	0.0181329	0.0255888	0.0125507	0.0203187	0.0279441	0.0529557	0.0142632	0.0252915	0.0258845	0.0203994	0.0417495	0.102139	0.0615363	0.0128446	0.220427	0.00115876	0.142176	0.0481994	0.0137987	0.0373693	0.0155162	0.00956318	0.0207077	0.0159683	11.94914	0.998139	0.999524	1.00047	1.00186	11.94914	168.51	0.0573828	-3.522014	1.152391	1.328006
770	-364.8755	-431.051	66.17547	740747.7	0.0244023	0.320102	1.79365	0.0780136	0.0476153	0.0354393	0.214197	0.280382	0.0314306	0.0371954	0.0107495	0.0141321	0.00794039	0.591439	0.0127948	0.231896	0.116071	0.0643699	0.0267955	0.138625	0.0059468	0.00336528	0.0143678	0.276337	0.0376591	0.0238701	0.000317332	0.0420845	0.0108134	0.00468011	0.0121361	0.00324969	0.140362	0.00104235	0.0102574	0.0293604	0.101824	0.00783578	0.00260148	0.0804488	0.00960117	0.0090279	0.236551	0.00081408	0.159368	0.0258269	0.000874045	0.0240135	0.0513132	0.00663222	0.00834397	0.00176968	11.93523	0.998524	0.999622	1.00038	1.00148	11.93523	157.6313	0.0949117	-3.758606	1.675588	2.807596
780	-372.8636	-437.2576	64.39395	212680.7	0.0667843	0.319618	0.486974	0.10212	0.0430185	0.0677117	0.222707	0.036821	0.00777339	0.104286	0.00304516	0.00129911	0.0155025	0.300692	0.0202743	0.63345	0.00377903	0.00989081	0.00452484	0.101945	0.0327474	0.0187541	0.0104401	0.0910242	0.00756317	0.0330936	0.0138046	0.00477591	0.0391713	0.181128	0.179733	0.0183424	0.0545588	0.023797	0.0059834	0.0307261	0.119136	0.00261179	0.00108631	0.0452189	0.0280676	0.00518549	0.00820601	0.0170774	0.074649	0.00260782	0.0105199	0.0178433	0.0678047	0.00549614	0.0981001	0.951271	12.01054	0.997245	0.999295	1.0007	1.00276	12.01054	160.1515	0.1329369	-3.31195	1.608769	2.588137
790	-361.9658	-428.2539	66.28806	500929	0.0171273	0.511496	0.484885	0.0794043	0.0457238	0.0144345	0.137323	0.0785473	0.0026514	0.0242257	0.00044868	0.00257954	0.00580093	0.482442	0.026216	0.948771	0.0172744	0.00719746	0.00526659	1.06645	0.010541	0.0990089	0.0727435	0.168536	0.00315402	0.0135574	0.00102749	0.0186239	0.00509785	0.0493168	0.0385203	0.00236291	0.0191573	0.0175371	0.00938659	0.000378989	0.00785863	0.00441119	0.00630673	0.0314235	0.0225206	0.00780351	0.0100026	0.0383599	0.0686729	0.0215652	0.0243177	0.0626412	0.0367811	0.055605	0.155377	0.545945	11.98753	0.998205	0.999541	1.00046	1.0018	11.98753	179.7072	0.1395296	-3.478919	1.737493	3.018882
800	-379.6135	-434.2731	54.65954	318464.7	0.0641442	0.287195	0.297439	0.0139293	0.244474	0.00809861	0.304666	0.489003	0.00851349	0.0139548	0.0105424	0.00159633	0.00177656	0.181675	0.0112626	0.527603	0.0355988	0.0089706	0.00490484	0.453001	0.003786	0.00811284	0.131358	0.70524	0.00100724	0.0262494	0.0130683	0.12362	0.0086239	0.0591769	0.00225911	0.0320078	0.00751107	0.0090686	0.0504502	0.00154844	0.0458712	0.0161056	0.00999589	0.041687	0.0278128	0.030364	0.0636322	0.0584378	0.0511494	0.0365037	0.0320702	0.0484056	0.0363695	0.00636871	0.0675367	1.88476	12.28428	0.997748	0.999424	1.00057	1.00225	12.28428	161.8739	0.1158289	-3.848873	1.840235	3.386464
810	-378.6751	-432.1212	53.44606	30826.62	0.039348	0.546185	1.48469	0.0562179	0.186043	0.0174794	0.198044	0.131654	0.0145953	0.00863725	0.0151367	0.00195117	0.016297	0.0148795	0.027272	0.569041	0.361042	0.015252	0.0201711	1.19191	0.00324133	0.0118102	0.0261223	0.688724	0.00632359	0.0376835	0.000673085	0.0482953	0.0344671	0.00178847	0.000664108	0.00291203	0.135991	0.35985	0.0426577	0.0402241	0.00072658	0.0484151	0.0361146	0.0736346	0.0129138	0.0361412	0.0195702	0.0106279	0.105463	0.00582036	0.026598	0.000749247	0.0261892	0.00214759	0.0225362	0.65935	12.13296	0.99277	0.998142	1.00184	1.00725	12.13296	162.7875	0.1828327	-3.298711	1.78859	3.199054
820	-365.5788	-436.428	70.84928	896051.6	0.0949218	0.0366086	0.823183	0.0575497	0.0429145	0.00811365	0.0937856	0.0291827	0.00969885	0.00586507	0.0220279	0.000605996	0.0809416	0.0651117	0.0088783	0.308311	0.0277691	0.0203074	0.00137202	1.80801	0.00417984	0.0133147	0.0191918	0.30765	0.00736529	0.018705	0.000180806	0.00413821	0.00333774	0.00760863	0.0129031	0.216717	0.103671	0.000912801	0.0138868	0.0419767	0.0258172	0.00931323	0.00446873	0.0898111	0.0123095	0.00898393	0.00357302	0.00436872	0.0490555	0.00251945	0.0217161	0.0191948	0.0296914	0.00618108	0.250596	1.58647	12.10906	0.998658	0.999657	1.00034	1.00134	12.10906	182.3378	0.1742212	-3.950647	2.099151	4.406434
830	-375.5487	-443.5642	68.01551	616691.9	0.146947	0.0701222	0.637935	0.115012	0.0495426	0.00977204	1.05355	0.0113104	0.0220637	0.0218458	0.00789629	0.0141388	0.0875572	0.0828672	0.0105452	0.567936	0.00261563	0.0064005	0.0251556	0.388933	0.00143251	0.0209315	0.0275596	0.463769	0.0121486	0.0353063	0.00884439	0.034073	0.00184449	0.0102929	0.111436	0.055988	0.0062311	0.0167426	0.0798947	0.003352	0.0379877	0.00114508	0.0750928	0.0536268	0.00986945	0.0155226	0.0247347	0.00911249	0.0373229	0.0016074	0.0336897	0.00215671	0.0477801	0.00896316	0.00188214	0.824153	11.93016	0.998382	0.999586	1.00041	1.00162	11.93016	159.8546	0.08621886	-3.850945	1.673367	2.800157
840	-360.1075	-439.7834	79.67585	738538.5	0.0274214	0.0256975	0.389221	0.0142549	0.0556195	0.0362543	0.944562	0.06494	0.00447989	0.0333596	0.0189126	0.00168295	0.00810155	0.0178787	0.0181065	0.399186	0.0678766	0.00640926	0.0196044	0.0948138	0.0125652	0.0160842	0.0127145	0.180967	0.0180939	0.00777038	0.00730032	0.0257724	0.00629328	0.0364336	0.0470504	0.0373129	0.288453	0.00204639	0.00193571	0.0227088	0.0314426	0.00523263	0.00786695	0.0578637	0.029901	0.0139073	0.0487315	0.0478637	0.0206143	0.0533004	0.38797	0.00189972	0.0163754	0.00323465	0.0314695	0.0419816	11.92847	0.998521	0.999622	1.00038	1.00148	11.92847	194.8724	0.08047447	-3.526916	1.419225	2.014201
850	-358.4625	-442.452	83.98949	629184.5	0.0171332	0.0299526	0.0938734	0.0410467	0.0513202	0.0150162	0.212104	0.0398096	0.0483021	0.0167878	0.00145461	0.0128803	0.0093922	0.0251895	0.0541192	0.0432	0.00673607	0.0368879	0.0137439	0.0252374	0.00666495	0.00352562	0.0393161	0.108979	0.0159022	0.0422172	0.00668255	0.00758822	0.041713	0.00748506	0.288934	0.346168	0.188677	0.0330588	0.00278499	0.388491	0.0158935	0.0158418	0.00538705	0.0293412	0.0136373	0.0161202	0.0431363	0.120989	0.0181221	0.0126634	0.0643387	0.00598098	0.0691217	0.00799682	0.00297817	0.139859	11.87751	0.998398	0.99959	1.00041	1.0016	11.87751	188.1624	0.05997327	-3.672265	1.310274	1.716817
860	-354.3716	-433.2754	78.90374	113487	0.0275218	0.0347669	0.309404	0.0245414	0.0284173	0.00461723	0.107279	0.0350238	0.015192	0.00358712	0.00668989	0.00362445	0.0566819	0.028756	0.0034908	0.0413264	0.00219939	0.0251521	0.00845305	0.377374	0.0127535	0.0240119	0.0675449	0.215044	0.00599706	0.0598335	0.00117924	0.0667613	0.00268872	0.0459213	0.0314723	1.1384	0.00616314	0.00830822	0.00232473	0.20444	0.0554459	0.0558765	0.0101762	0.118001	0.00859167	0.0228756	0.0169362	0.0126512	0.0133632	0.0423452	0.190658	0.0255061	0.0464688	0.00493767	0.0045906	0.0961586	11.78376	0.996229	0.999034	1.00096	1.00378	11.78376	174.7609	0.07580469	-3.471764	1.335791	1.784338
870	-349.0364	-440.6215	91.58511	775940.5	0.038063	0.0472971	0.127152	0.0248033	0.0596097	0.0134112	0.112812	0.0205834	0.012479	0.0154011	0.0359173	0.00912452	0.0303375	0.0680279	0.0271985	0.111844	0.0793447	0.0179141	0.0295794	0.0471052	0.00412236	0.1121	0.0373099	0.218118	0.00827195	0.0144169	0.0184307	0.0106832	0.0391489	0.0106253	0.010791	0.135344	0.00369886	0.0341996	0.0215605	0.0257324	0.0213235	0.0231581	0.0284773	0.0999085	0.0324246	0.0542165	0.0593658	0.0644302	0.0303322	0.00804222	0.0118147	0.0616673	0.0680614	0.00386314	0.0014183	0.0320394	11.81257	0.998557	0.999631	1.00037	1.00144	11.81257	154.748	0.0439461	-3.656625	1.031343	1.063668
880	-366.1212	-432.0425	65.92131	772578.4	0.0150496	0.0057564	0.0951503	0.00687633	0.121069	0.0138137	0.168975	0.0244808	0.000950624	0.0208235	0.0153524	0.00106464	0.0255827	0.0142935	0.0102613	0.0970306	0.0418629	0.0201423	0.0236232	0.321365	0.0195729	0.00840125	0.0642684	0.241486	0.210885	0.029758	0.0154853	0.0270168	0.332406	0.046129	0.0093051	0.166896	0.0352287	0.0692649	0.0322143	0.108499	0.0305242	0.00354114	0.0139562	0.126966	0.0908126	0.161585	0.0276168	0.0557143	0.00387107	0.019798	0.0277292	0.059774	0.0466558	0.10985	0.0131892	0.307561	11.97682	0.998554	0.99963	1.00037	1.00145	11.97682	173.7966	0.05848323	-3.447401	1.103074	1.216771
890	-353.9149	-437.2665	83.35156	419362.7	0.0268648	0.0314427	0.0701851	0.0235712	0.0661951	0.0228587	0.351521	0.0440061	0.0169293	0.00632371	0.00185546	0.0999193	0.0237587	0.0235856	0.0164566	0.0432357	0.0113588	0.0311468	0.00231482	0.242595	0.00246189	0.0113698	0.0109693	0.107895	0.0164739	0.169425	0.0611116	0.0461281	0.054226	0.122125	0.0284314	0.19839	0.00847666	0.0182168	0.0129951	0.029355	0.0443244	0.0145475	0.0345531	0.0776129	0.0265689	0.0693829	0.0171432	0.0475517	0.0213842	0.0101606	0.0501799	0.130671	0.0287039	0.0104772	0.0495473	0.0061838	11.95887	0.998038	0.999498	1.0005	1.00196	11.95887	182.0193	0.05003922	-3.634544	1.131013	1.279191
900	-352.3069	-436.9772	84.67035	909146	0.0229461	0.0183183	0.136782	0.0294368	0.19336	0.00784763	0.0600978	0.0134421	0.0209139	0.0271581	0.0384019	0.032646	0.00740808	0.0144895	0.0304062	0.0269592	0.0277412	0.0927954	0.00396685	0.135649	0.00526582	0.090503	0.012278	0.26363	0.0159152	0.0374972	0.0255555	0.0146346	0.0285023	0.0126664	0.0757611	0.0643923	0.00626257	0.0272773	0.048886	0.00484162	0.0252894	0.0920825	0.0296046	0.0939643	0.00573821	0.0131144	0.0103743	0.143044	0.0424586	0.0124653	0.0302007	0.0589528	0.127471	0.00658582	0.172325	0.0731304	11.42502	0.998667	0.999659	1.00034	1.00133	11.42502	148.1559	0.07382033	-3.368283	1.234635	1.524323
910	-362.8345	-424.6031	61.76854	457275.1	0.0141378	0.0418931	0.479385	0.0295193	0.103881	0.032004	1.81409	0.00674129	0.0177191	0.0392284	0.00426684	0.0414365	0.0178919	0.0540894	0.0336382	0.0896099	0.0339817	0.0587385	0.0106857	0.241726	0.00263673	0.0346099	0.00848887	0.768013	0.0237223	0.029523	0.0161925	0.0474374	0.566595	0.0756022	0.0374238	0.064178	0.00393657	0.0151096	0.0279468	0.00810133	0.0556133	0.175959	0.0385208	0.0363638	0.00699485	0.015502	0.0168941	0.0195354	0.0327246	0.00387609	0.00201005	0.0522543	0.0933431	0.04258	0.0285849	0.204327	11.19477	0.998121	0.999519	1.00048	1.00188	11.19477	150.391	0.1761887	-3.109734	1.657428	2.747069
920	-346.346	-430.5376	84.19157	444817.6	0.0123149	0.045805	0.166843	0.00543462	0.106067	0.0138834	0.156204	0.027084	0.0182135	0.00542161	0.0469592	0.00931223	0.00776218	0.0151451	0.028802	0.0497871	0.0165074	0.0356794	0.0281264	0.209382	0.0127632	0.0113174	0.016596	0.149503	0.0169365	0.018444	0.0235788	0.343845	0.0418201	0.166118	0.0163292	0.00370688	0.00502534	0.0150092	0.0299126	0.00153632	0.0569552	0.146697	0.048849	0.0416229	0.0843413	0.0163265	0.0496525	0.0274526	0.13561	0.0215567	0.0123555	0.0134005	0.050112	0.0556755	0.0093145	0.13103	11.29913	0.998095	0.999513	1.00049	1.00191	11.29913	151.9237	0.05631634	-3.452587	1.073141	1.151632
930	-354.4614	-434.3357	79.87429	981757.7	0.0568795	0.031668	0.127507	0.0551484	0.105708	0.0339029	0.190142	0.0168806	0.00895681	0.00693563	0.0346022	0.0193877	0.00458651	0.0331715	0.0398981	0.0212244	0.174942	0.00805594	0.0439026	0.383744	0.00436193	0.00602719	0.00268847	0.352846	0.00277388	0.0515118	0.0507962	0.0107412	0.0984239	0.0098695	0.0124707	0.0694306	0.00658716	0.0386118	0.0490598	0.0398087	0.0653045	0.0142336	0.0580245	0.0606451	0.00390647	0.127999	0.00609612	0.0268962	0.033933	0.0247139	0.0198061	0.0546474	0.128984	0.0304061	0.0408681	0.0638558	11.04995	0.998717	0.999672	1.00033	1.00128	11.04995	146.7582	0.04766982	-3.722297	1.165196	1.357681
940	-356.4983	-440.4147	83.91647	694018.9	0.0119097	0.0400171	0.144004	0.110728	0.305057	0.0330795	0.113226	0.0128184	0.0414127	0.0151746	0.0181342	0.035641	0.0269848	0.0527299	0.0707324	0.0430382	0.0144387	0.0192045	0.0314756	0.108017	0.0151912	0.0300516	0.0283593	0.0291925	0.0118265	0.0542753	0.0123309	0.0494257	0.0276459	0.0364795	0.0470587	0.181927	0.0299946	0.0204338	0.0683066	0.0297907	0.0757936	0.0119465	0.0245504	0.0577373	0.0241039	0.174048	0.0586594	0.039264	0.117716	0.0222343	0.02142	0.073763	0.195337	0.0701382	0.0786844	0.0653203	10.6316	0.998475	0.99961	1.00039	1.00153	10.6316	145.3696	0.06878722	-2.970487	0.7664847	0.5874989
950	-331.4487	-431.4806	100.032	915787	0.0321826	0.0365577	0.522344	0.042666	0.0581923	0.019286	0.0532324	0.0550842	0.022126	0.0121359	0.0254341	0.00791507	0.0280526	0.0309724	0.0119164	0.0206351	0.0412296	0.00757459	0.0216842	0.1239	0.017302	0.0148338	0.0150174	0.23769	0.0305114	0.0367374	0.00841156	0.052199	0.0130853	0.0474021	0.041823	0.101861	0.0126848	0.0108299	0.0340873	0.0250466	0.0446269	0.0117606	0.0212519	0.028969	0.0158339	0.0662638	0.0151257	0.0199812	0.103693	0.00753653	0.0315518	0.063406	0.0417925	0.0216215	0.0327962	0.012011	10.7014	0.998672	0.99966	1.00034	1.00133	10.7014	152.5604	0.04417639	-3.625263	1.005683	1.011397
960	-346.4777	-436.708	90.23032	517637.1	0.0487829	0.0720615	0.0592622	0.0201345	0.0496416	0.023339	0.266892	0.0288521	0.0104524	0.0150164	0.0108635	0.0231742	0.0747922	0.0686774	0.0192936	0.0252917	0.0478722	0.0563215	0.0132673	0.16452	0.0022669	0.00355242	0.0294217	0.19407	0.0200321	0.0729719	0.00667325	0.0640512	0.0286927	0.00359869	0.0196715	0.0661652	0.00686682	0.0172933	0.0105069	0.0746783	0.103018	0.0260082	0.0125765	0.0349193	0.0212529	0.0607799	0.0232332	0.00983239	0.0389201	0.0167353	0.0132692	0.0370691	0.0437367	0.0164416	0.0186875	0.099172	10.77765	0.998234	0.999548	1.00045	1.00177	10.77765	156.3663	0.07780504	-3.158178	1.099663	1.209258
970	-344.5926	-439.046	94.45339	869606.8	0.02306	0.0198046	0.0508839	0.0107991	0.0594921	0.0935997	0.122349	0.0214374	0.0141031	0.0149603	0.00363321	0.0107972	0.0324475	0.0233443	0.0329473	0.0116479	0.0419219	0.0477231	0.0242455	0.19038	0.0289131	0.0194912	0.00956606	0.11155	0.0947824	0.0503844	0.026009	0.16347	0.01823	0.0282892	0.0399469	0.0361896	0.0299359	0.00925159	0.0113872	0.0757979	0.101792	0.0182622	0.015826	0.0896827	0.125435	0.0416675	0.0334714	0.0321421	0.0529644	0.018528	0.0107504	0.0540528	0.0423596	0.103578	0.0107779	0.0427697	10.91154	0.998637	0.999652	1.00035	1.00136	10.91154	162.4653	0.0511871	-3.376856	0.8995427	0.8091771
