Iteration	Posterior	Likelihood	Prior	alpha_morpho	branch_rate_var[1]	branch_rate_var[2]	branch_rate_var[3]	branch_rate_var[4]	branch_rate_var[5]	branch_rate_var[6]	branch_rate_var[7]	branch_rate_var[8]	branch_rate_var[9]	branch_rate_var[10]	branch_rate_var[11]	branch_rate_var[12]	branch_rate_var[13]	branch_rate_var[14]	branch_rate_var[15]	branch_rate_var[16]	branch_rate_var[17]	branch_rate_var[18]	branch_rate_var[19]	branch_rate_var[20]	branch_rate_var[21]	branch_rate_var[22]	branch_rate_var[23]	branch_rate_var[24]	branch_rate_var[25]	branch_rate_var[26]	branch_rate_var[27]	branch_rate_var[28]	branch_rate_var[29]	branch_rate_var[30]	branch_rate_var[31]	branch_rate_var[32]	branch_rate_var[33]	branch_rate_var[34]	branch_rate_var[35]	branch_rate_var[36]	branch_rate_var[37]	branch_rate_var[38]	branch_rate_var[39]	branch_rate_var[40]	branch_rate_var[41]	branch_rate_var[42]	branch_rate_var[43]	branch_rate_var[44]	branch_rate_var[45]	branch_rate_var[46]	branch_rate_var[47]	branch_rate_var[48]	branch_rate_var[49]	branch_rate_var[50]	branch_rate_var[51]	branch_rate_var[52]	origin_time	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	Root_age	tree_length	ucln_mean	ucln_mu	ucln_sigma	ucln_var
670	-328.2871	-426.0278	97.74074	931168.6	0.0094511	0.0129826	0.0153945	0.0347687	0.111444	0.00609695	0.00763777	0.0226261	0.321671	0.0159726	0.0028535	0.0076395	0.015676	0.0604865	0.0118661	0.00399981	0.0120451	0.0246362	0.013646	0.239698	0.0212725	0.0108502	0.0406414	0.00949133	0.202837	0.141108	0.0274513	0.0044155	0.0175606	0.00608454	0.0546099	0.015788	0.0370564	0.0470439	0.00304897	0.0120134	0.00604096	0.0676475	0.0506038	0.0202746	0.00648801	0.00166359	0.00299298	0.0175821	0.0139404	0.0618322	0.0183485	0.0194552	0.01075	0.012912	0.0133227	0.149612	13.88238	0.998683	0.999663	1.00034	1.00132	13.88238	195.3718	0.02688831	-4.330589	1.195429	1.429052
680	-350.1518	-428.9616	78.80982	898331.5	0.00907846	0.0120112	0.00409262	0.0366619	0.0367052	0.0068146	0.0464244	0.00255077	0.062351	0.0100501	0.0141925	0.00550817	0.0293616	0.0295269	0.00318095	0.00800047	0.0102524	0.0634261	0.0240507	0.479779	0.0270192	0.00374941	0.0498706	0.0107345	0.577439	0.666949	0.0166566	0.0359706	0.00597973	0.00783067	0.171081	0.00709233	0.0929035	0.0515061	0.000399627	0.0744563	0.0459497	0.00141568	0.124942	0.0467956	0.00665025	0.00933788	0.130236	0.0444795	0.00791939	0.0703374	0.0337774	0.0300698	0.0207049	0.0232402	0.0406265	0.0384665	13.75474	0.998659	0.999657	1.00034	1.00134	13.75474	194.2491	0.05183704	-3.920113	1.385975	1.920926
690	-350.84	-429.1178	78.27779	639098.9	0.066108	0.0244798	0.00629377	0.0901946	0.0116092	0.00623659	0.0767356	0.0013619	0.117023	0.0213013	0.0037878	0.00587423	0.0548979	0.141205	0.00996918	0.0138507	0.00406227	0.00224944	0.0121224	0.191508	0.0122414	0.0115806	0.0348057	0.00299901	1.45308	0.917972	0.0347251	0.0281154	0.00779294	0.00420654	0.192151	0.0106417	0.126537	0.0478589	0.00234681	0.0276668	0.0382881	0.0397136	0.00650933	0.00250755	0.00670543	0.000564717	0.0140164	0.0302103	0.0260089	0.0712809	0.251614	0.0175533	0.0491804	0.0353838	0.00565778	0.0052003	14.05613	0.99841	0.999593	1.00041	1.00159	14.05613	186.6285	0.08089356	-3.903334	1.666561	2.777425
700	-351.1579	-428.191	77.03313	28899.17	0.0208959	0.0183692	0.00247153	0.136407	0.0132406	0.00387623	0.102401	0.000560901	0.27957	0.0232973	0.00688639	0.0101358	0.0109017	0.0843007	0.00980699	0.00175332	0.00226758	0.00219032	0.0191626	3.07864	0.0226842	0.00636729	0.0195858	0.00679443	0.0935944	0.85053	0.0521702	0.00616291	0.108222	0.0104111	0.114304	0.0202464	0.109088	0.029296	0.00461985	0.00348686	0.0062517	0.119027	0.00307054	0.00428838	0.0115852	0.0344655	0.123342	0.0325551	0.00755559	0.133659	0.0602422	0.0245917	0.0201749	0.0346171	0.000823456	0.00193796	14.0221	0.992533	0.99808	1.0019	1.00749	14.0221	187.9449	0.06704467	-4.339528	1.809493	3.274265
710	-339.2473	-433.0078	93.76055	49956.91	0.0138113	0.0375986	0.00199689	0.164139	0.051638	0.0105668	0.0683657	0.000713155	0.124264	0.0164345	0.00892113	0.0173661	0.0019682	0.0560594	0.0119163	0.0365867	0.00350678	0.00482867	0.0165614	0.0472008	0.0326352	0.0109122	0.012813	0.0332758	0.177349	0.329144	0.0478594	0.00830968	0.00212764	0.000887715	0.179159	0.00260426	0.174967	0.0486507	0.0120867	0.0406599	0.00492199	0.0499474	0.0136654	0.0473141	0.0111881	0.00909465	0.0141023	0.0114429	0.12386	0.0197968	0.00778792	0.0205791	0.00318103	0.0256943	0.00507923	0.00275631	14.07145	0.994319	0.998542	1.00145	1.00569	14.07145	167.6044	0.0402207	-4.142114	1.362894	1.857481
720	-372.5269	-451.6291	79.10218	765767.7	0.0295278	0.0593043	0.0172537	0.130881	0.296424	0.0268804	0.0524145	0.0353928	0.126999	0.114359	0.00590625	0.00333916	0.00172486	0.0783881	0.0184413	0.0319655	0.0104133	0.0246976	0.0956414	0.0428198	0.00813237	0.0219984	0.0150535	0.00780243	0.0286227	0.948419	0.0232913	0.0029457	0.0202616	0.00900624	0.0545925	0.000477673	0.244637	0.0517483	0.000315649	0.0159151	0.0214478	0.00586817	0.0133924	0.00653271	0.00602926	0.00923783	0.0118659	0.0110698	0.0343751	0.0352267	0.00778691	0.0216272	0.0484525	0.0729665	0.019549	0.0472484	14.02034	0.998548	0.999629	1.00037	1.00145	14.02034	165.0489	0.113391	-3.469431	1.607804	2.585035
730	-352.804	-436.2384	83.43439	633270.7	0.116516	0.0483634	0.00408246	0.218447	0.00614551	0.0110976	0.0514257	0.0155955	0.0613408	0.0463558	0.0153756	0.013541	0.00595048	0.0375575	0.0256012	0.00111841	0.00342055	0.000868979	0.0132109	0.894452	0.0533863	0.007834	0.00969171	0.00105422	0.190728	0.253222	0.047887	0.00811681	0.00634666	0.0077899	0.0193615	0.00506121	0.0746117	0.0815757	0.0220976	0.0106003	0.00563922	0.0323057	0.03644	0.0347025	0.0672915	0.00250624	0.0151199	0.0134056	0.00721708	0.0245499	0.00961723	0.00389864	0.0703547	0.0328255	0.0999601	0.050558	13.8011	0.998403	0.999592	1.00041	1.0016	13.8011	177.9401	0.06224904	-4.262792	1.724053	2.972359
740	-367.3102	-442.2881	74.97791	801258.8	0.134302	0.00942276	0.00919886	0.0697183	0.0451368	0.0104059	0.0586322	0.00516077	0.299936	0.0183942	0.0181497	0.027418	0.000710517	0.0551574	0.00472222	0.00236662	0.0537621	0.000392285	0.0168973	0.126614	0.0395693	0.0210359	0.0260866	0.0738876	0.143007	0.220477	0.022986	0.0828687	0.00583932	0.104613	0.00901804	0.00799073	0.0473392	0.0484332	0.0273827	0.0137488	0.0449632	0.143537	0.0585927	0.0298018	0.0107008	0.010781	0.0161035	0.0027503	0.0338112	0.0469185	0.06982	0.0219278	0.101821	0.0171719	0.044887	0.106159	14.04633	0.99858	0.999637	1.00036	1.00142	14.04633	192.353	0.06952414	-3.613584	1.376592	1.895006
750	-334.2697	-423.2624	88.99271	711614.3	0.131225	0.00142926	0.00257315	0.0056416	0.113975	0.0221037	0.0410276	0.00644959	0.0867959	0.00585745	0.0228297	0.0188676	0.0045849	0.218592	0.00954755	0.00262433	0.0147483	0.00495526	0.0205626	0.237701	0.0750849	0.00221759	0.015875	0.0117086	0.0850253	0.0685303	0.106923	0.0153185	0.0182172	0.000630907	0.0381872	0.0628914	0.0233218	0.061057	0.12083	0.00186531	0.0149514	0.0882642	0.00831772	0.0351488	0.00506521	0.00525237	0.0157213	0.0248025	0.0132269	0.104754	0.00179205	0.0122538	0.0671061	0.0542623	0.0292084	0.0167234	13.921	0.998494	0.999615	1.00038	1.00151	13.921	206.6232	0.06430871	-3.802167	1.454721	2.116213
760	-342.3428	-426.3646	84.02176	825239.9	0.0823432	0.00626987	0.00593734	0.0215855	0.0657338	0.00503648	0.0609518	0.0328459	0.446268	0.0119014	0.0337034	0.0240685	0.00581875	0.158419	0.0083614	0.0114966	0.0188361	0.0302877	0.0040781	0.0895276	0.0332576	0.0686066	0.0716057	0.010125	0.311432	0.156758	0.0108391	0.0241223	0.00448366	0.0121543	0.0574928	0.0510512	0.101664	0.0273624	0.00143561	0.00224081	0.0108103	0.0342406	0.11203	0.00358876	0.00182846	0.00727348	0.0126473	0.0229376	0.00393532	0.0479353	0.00171735	0.00586711	0.0450574	0.0191626	0.0593607	0.00341529	14.22758	0.998601	0.999642	1.00036	1.0014	14.22758	205.1472	0.1144665	-3.592616	1.688279	2.850286
770	-344.0727	-425.7616	81.68898	455983.1	0.0195062	0.00951547	0.00485891	0.0205477	0.0617867	0.00592569	0.0537954	0.0171078	0.374959	0.0120698	0.0110984	0.0132741	0.0029059	0.0414331	0.0139423	0.0415911	0.00202631	0.0611329	0.00987028	0.0670224	0.0216831	0.000904586	0.0270598	0.0208948	1.21836	0.0715008	0.0729235	0.012616	0.0161283	0.0311968	0.0261161	0.000750257	0.0508097	0.0599152	0.0100412	0.0133539	0.00794592	0.0106368	0.0976205	0.0222352	0.00523344	0.0568545	0.0185925	0.0576614	0.00466646	0.240707	0.0178882	0.00511226	0.0386871	0.0341361	0.0199094	0.0270718	14.31035	0.998118	0.999519	1.00048	1.00188	14.31035	206.8692	0.1018483	-3.295393	1.422056	2.022244
780	-347.2669	-429.3502	82.08324	666207.6	0.0560803	0.018912	0.00318676	0.00135117	0.0314547	0.00675504	0.0592583	0.00834058	0.286905	0.0205822	0.0029246	0.00320053	0.00264032	0.045793	0.00320266	0.0038079	0.00824694	0.0840922	0.00938065	0.151111	0.00412167	0.00600228	0.0156389	0.0051066	0.122008	0.208865	0.0626184	0.0118574	0.0255408	0.0175863	0.0245889	0.00414817	0.066682	0.0487123	0.0266068	0.11495	0.0261997	0.0270831	0.163928	0.0197877	0.00670575	0.0339447	0.0139096	0.213869	0.0027031	0.0717849	0.0109331	0.0106202	0.0980463	0.0995711	0.0391996	0.0497871	14.22124	0.998443	0.999602	1.0004	1.00156	14.22124	216.5956	0.08471091	-3.884688	1.68296	2.832354
790	-345.0854	-438.1236	93.03811	35668.09	0.038337	0.0149335	0.00515213	0.00612632	0.0341606	0.0114784	0.0215538	0.0125506	0.0752866	0.0514363	0.00173915	0.0114491	0.00620541	0.0260405	0.0103981	0.00628686	0.0102804	0.0230354	0.025336	0.219145	0.0339173	0.0336207	0.0242176	0.00999181	0.125529	0.222744	0.0365215	0.0343729	0.0140995	0.0130461	0.0181764	0.0180047	0.0876009	0.0688485	0.0403942	0.0399388	0.0118006	0.0225235	0.0466957	0.0336018	0.00644846	0.012888	0.177973	0.0512213	0.0479002	0.0354185	0.013272	0.00967909	0.140612	0.0201759	0.0665565	0.00452527	14.29815	0.993278	0.998273	1.00171	1.00674	14.29815	235.9551	0.04078313	-3.643844	0.9427163	0.8887141
800	-347.0421	-445.5929	98.55083	657518.6	0.0146142	0.0142708	0.0165538	0.00825771	0.0402726	0.0136416	0.0330009	0.0116211	0.595425	0.0145854	0.00714223	0.0255178	0.00526569	0.0298542	0.0121	0.0191106	0.00901837	0.00923609	0.00421331	0.0407527	0.0322526	0.0135071	0.00836504	0.00673234	0.226767	0.0238002	0.0183468	0.0271373	0.0406269	0.0120664	0.0317741	0.0064084	0.0857084	0.0326109	0.0389698	0.0970827	0.0277596	0.0831374	0.0460779	0.0126653	0.00515948	0.00619541	0.0702112	0.0395403	0.0238486	0.0334502	0.0224692	0.0398765	0.0905454	0.00439074	0.0394928	0.0421435	14.16334	0.998433	0.999599	1.0004	1.00157	14.16334	236.8339	0.03643427	-3.866954	1.053289	1.109417
810	-347.696	-436.0704	88.37441	465207.9	0.0180559	0.0503735	0.00104407	0.0162084	0.0278236	0.00949903	0.025635	0.00343229	0.0639596	0.00336934	0.0241865	0.0098493	0.00549177	0.0477473	0.00812651	0.00883156	0.0131862	0.010476	0.0463055	0.0045827	0.00814573	0.0103905	0.0327391	0.0303929	0.397249	0.281328	0.0142294	0.00399429	0.0113142	0.0176448	0.0242693	0.0411777	0.0318808	0.0335007	0.0166335	0.0220171	0.00389136	0.0488052	0.0266903	0.0236498	0.0279881	0.0291927	0.32738	0.147444	0.155237	0.0630107	0.0432153	0.0762105	0.0239111	0.0432888	0.031427	0.0251402	14.5193	0.998137	0.999523	1.00048	1.00186	14.5193	212.4939	0.0450335	-3.748309	1.138385	1.295921
820	-338.0229	-433.6187	95.5958	5977.59	0.0199347	0.0276754	0.00155434	0.0168038	0.0494545	0.0127733	0.0518237	0.0118032	0.248728	0.0469853	0.0437887	0.0362423	0.00712628	0.0831176	0.00655871	0.0040071	0.0191512	0.0100473	0.0160787	0.171968	0.0318962	0.00587712	0.0143397	0.00683054	0.216215	0.28509	0.0439968	0.0174722	0.0163767	0.00400305	0.0935016	0.00945251	0.0292174	0.0298026	0.01241	0.0162051	0.00631605	0.00910968	0.0573077	0.0120413	0.0193584	0.0821578	0.0779719	0.000734441	0.00919358	0.020892	0.0461253	0.00264003	0.00791091	0.00752278	0.0130552	0.00412194	14.19567	0.983608	0.995753	1.00415	1.01649	14.19567	212.203	0.0365442	-3.912065	1.098028	1.205665
830	-354.7896	-437.7624	82.9728	771281.8	0.0200185	0.153989	0.0084116	0.0144309	0.134782	0.0028803	0.0285503	0.0180433	0.382392	0.0166334	0.00875184	0.0141473	0.00348667	0.106548	0.00981775	0.00133429	0.00947415	0.00862661	0.0187688	0.467577	0.016162	0.0102349	0.0139269	0.0111198	0.444205	0.145011	0.0244682	0.0290284	0.013148	0.00976443	0.430951	0.0353597	0.0103331	0.0459245	0.0621636	0.0123278	0.0117218	0.00218262	0.0319681	0.0312054	0.00526388	0.0599093	0.0584721	0.0201564	0.00293131	0.0251865	0.00268453	0.0337516	0.00824233	0.0166953	0.0775839	0.0409761	14.24447	0.998553	0.99963	1.00037	1.00145	14.24447	186.216	0.05700559	-3.791938	1.361861	1.854665
840	-340.3584	-427.866	87.50754	160308.2	0.0180058	0.0212943	0.00225832	0.0183278	0.0344321	0.00185782	0.00689323	0.0151991	0.0645688	0.00771218	0.0123059	0.00587043	0.00521528	0.250119	0.00449873	0.00321734	0.00762206	0.0936336	0.0116369	0.072119	0.029075	0.00313047	0.0300873	0.00165733	0.0511874	0.0570042	0.0177297	0.0335704	0.017533	0.00439106	0.445487	0.0146956	0.0208796	0.0323993	0.00943438	0.0208997	0.00986561	0.0027137	0.130293	0.0195724	0.00801704	0.0399921	0.412314	0.0268915	0.0234536	0.0806199	0.0792326	0.00246293	0.00919685	0.0196927	0.0355024	0.0597809	14.44323	0.996827	0.999187	1.00081	1.00318	14.44323	208.4435	0.1041803	-3.860384	1.788157	3.197504
850	-357.8449	-434.4736	76.62871	240653.2	0.0287544	0.0054753	0.0229575	0.0431746	0.041677	0.0231959	0.023847	0.00882292	0.0885396	0.0177275	0.0185081	0.0122333	0.00337291	0.136979	0.0181136	0.0450679	0.0284361	0.0163464	0.0187583	0.186304	0.0138854	0.11843	0.0370332	0.0438535	0.299402	0.0968828	0.0467974	0.0124375	0.121898	0.00428053	0.138478	0.00928257	0.0306064	0.267605	0.0183297	0.0070917	0.0346069	0.0701067	0.0303542	0.0196907	0.0171257	0.0596471	0.0408907	0.204334	0.0087942	0.0216319	0.0940383	0.00142154	0.00384314	0.00981871	0.0200716	0.0818592	14.91152	0.99741	0.999337	1.00066	1.00259	14.91152	184.2951	0.04745699	-3.670208	1.115596	1.244553
860	-327.8429	-431.416	103.5731	162209.2	0.0101438	0.00668019	0.0175169	0.00532103	0.046589	0.00723196	0.020185	0.00430902	0.0359134	0.00944508	0.0115304	0.00893529	0.00438262	0.153504	0.00459828	0.0472661	0.0139899	0.00952256	0.0209173	0.128445	0.00696064	0.0172618	0.0403632	0.00349528	0.105459	0.0841602	0.050112	0.0298253	0.0102594	0.0050873	0.0719277	0.00680914	0.0263188	0.0041122	0.0307978	0.0896986	0.00333577	0.00464909	0.0271526	0.00536592	0.0231257	0.117505	0.0947158	0.00210657	0.00568661	0.0778477	0.029249	0.0237232	0.0158115	0.0370345	0.0254876	0.00955006	14.31114	0.996846	0.999192	1.0008	1.00316	14.31114	201.8019	0.03239908	-3.877471	0.94641	0.895692
870	-335.9395	-421.2387	85.2992	188419.4	0.0225414	0.0161525	0.00980971	0.0254972	0.0199307	0.00443146	0.0375709	0.00323121	0.079076	0.00713445	0.013213	0.0332804	0.0343172	0.0826366	0.017178	0.0050445	0.00957456	0.000740102	0.00331684	0.139736	0.0160396	0.0702689	0.0220831	0.0850097	0.202799	0.294412	0.02189	0.0118188	0.0506762	0.0155634	0.085068	0.0882162	0.0328602	0.179079	0.0425686	0.0438865	0.00513014	0.0199229	0.0461336	0.0175932	0.00416132	0.000748267	0.0292173	0.080828	0.0128299	0.0316607	0.0320404	0.00452028	0.0644254	0.03888	0.019348	0.00561389	14.77616	0.997073	0.999251	1.00075	1.00293	14.77616	206.3032	0.03882602	-3.971672	1.202504	1.446016
880	-339.9456	-450.0693	110.1237	111961.7	0.0192648	0.00954841	0.0123635	0.0376325	0.0474236	0.0118498	0.0101776	0.00864337	0.0144501	0.0160172	0.00866886	0.00753965	0.00564843	0.0300973	0.00879884	0.0365456	0.00362221	0.0461667	0.0221351	0.0137633	0.0142273	0.102649	0.017696	0.0492209	0.313325	0.0178105	0.0195886	0.0191108	0.00383447	0.00842006	0.0302027	0.0214531	0.0288062	0.0431001	0.0205744	0.031525	0.0209614	0.012702	0.00926197	0.107232	0.00686508	0.215306	0.0122775	0.0390429	0.0097792	0.0146698	0.00897118	0.0559608	0.00443358	0.0267848	0.00993269	0.0394668	14.87955	0.996204	0.999027	1.00097	1.0038	14.87955	202.5218	0.02888592	-3.97197	0.9247369	0.8551383
890	-326.8692	-432.573	105.7039	409867.3	0.0357524	0.0511695	0.061828	0.0229765	0.0205034	0.00555308	0.0350361	0.00690518	0.0737916	0.0223151	0.00318578	0.00765138	0.00765528	0.0635684	0.0128824	0.0100372	0.00602191	0.0223204	0.00450176	0.0359677	0.00623057	0.00602741	0.0459326	0.018677	0.155008	0.101113	0.0727552	0.0127568	0.0119333	0.00715615	0.0363409	0.0137778	0.0697165	0.0406973	0.0439069	0.0667029	0.00863156	0.0190035	0.0241135	0.0123327	0.00669585	0.0367878	0.0409078	0.0524498	0.0114248	0.0258559	0.0049713	0.0734387	0.0194258	0.0142804	0.0333654	0.00410237	14.57585	0.998015	0.999492	1.00051	1.00199	14.57585	214.1778	0.0277688	-3.97829	0.8881981	0.7888959
900	-342.7623	-442.7933	100.031	132361.8	0.0300193	0.112071	0.0117136	0.0657291	0.0224412	0.00964402	0.0487825	0.0256194	0.0693224	0.0233324	0.0252235	0.0256614	0.00219926	0.0491518	0.0288476	0.00897264	0.00852867	0.0113847	0.0109444	0.0419366	0.0138578	0.0192707	0.0538044	0.0196006	0.0946636	0.0914922	0.0296751	0.0370842	0.100713	0.0263291	0.0405796	0.0124807	0.0510108	0.0974339	0.0285688	0.0108346	0.0360232	0.0266622	0.0273122	0.0238842	0.00150866	0.00947859	0.0256744	0.00522094	0.0304837	0.0408189	0.0197253	0.042024	0.0112542	0.0401546	0.0329243	0.0168362	14.58696	0.996508	0.999105	1.00089	1.0035	14.58696	182.918	0.04032195	-3.669982	0.9582508	0.9182447
910	-343.7322	-432.9024	89.17021	299062	0.025037	0.0641249	0.0207563	0.0786675	0.020565	0.0126717	0.0191184	0.0438574	0.364083	0.00689014	0.0192666	0.0292928	0.00431656	0.0923945	0.014601	0.0043237	0.0029549	0.00159717	0.00573716	0.136668	0.0107558	0.0252084	0.031099	0.00749753	0.199533	0.132925	0.0598845	0.0330139	0.00956348	0.0349674	0.0687531	0.00953903	0.0836976	0.068202	0.0118547	0.0100111	0.00738622	0.0638525	0.00378405	0.00948629	0.0287237	0.0210207	0.0191269	0.032432	0.00854665	0.0404709	0.0434757	0.0271614	0.0243379	0.060138	0.0454101	0.0197901	14.48055	0.997677	0.999405	1.00059	1.00233	14.48055	194.1841	0.04519498	-3.583989	0.987137	0.9744394
920	-341.3473	-429.3427	87.99543	665266.2	0.0205473	0.0322715	0.00120397	0.0329866	0.0347641	0.0116503	0.0120136	0.0103966	0.280337	0.00231966	0.0166547	0.0110092	0.00330439	0.0748446	0.0113622	0.00194359	0.00161792	0.0103409	0.00456301	0.0992152	0.0303289	0.00171735	0.0325592	0.0128365	0.410985	0.392002	0.00659667	0.0401077	0.0102623	0.00143826	0.177264	0.0366303	0.0206975	0.0548631	0.0188496	0.00435863	0.000679702	0.0408726	0.0262624	0.001681	0.00363996	0.013553	0.0105095	0.00440273	0.0367848	0.0144117	0.00729874	0.115997	0.100808	0.0911265	0.0865477	0.146879	14.49125	0.998442	0.999602	1.0004	1.00156	14.49125	210.5339	0.06559194	-4.054774	1.63124	2.660944
930	-341.3731	-427.0115	85.63843	533017.7	0.0116	0.0035307	0.00101196	0.0275468	0.0613686	0.00692937	0.0110838	0.00541206	0.56466	0.0105282	0.000676012	0.00890704	0.0130691	0.0934674	0.0030634	0.00147691	0.00136287	0.0200528	0.00958906	1.06496	0.010598	0.00242219	0.0268192	0.00602728	0.294194	0.51597	0.0224558	0.0718506	0.0532057	0.0213647	0.12647	0.0207608	0.0665692	0.00972569	0.0081785	0.00858457	0.020033	0.0308318	0.0032411	0.00652577	0.0144943	0.0337671	0.0195023	0.00342354	0.00975703	0.0675943	0.0023859	0.0478419	0.0496791	0.0198247	0.0394209	0.00846351	14.65273	0.998259	0.999555	1.00044	1.00174	14.65273	191.954	0.05435926	-3.745058	1.290673	1.665836
940	-320.067	-429.1671	109.1001	333544.7	0.0203049	0.0310609	0.0137889	0.0257941	0.0419826	0.0150239	0.0174651	0.00581638	0.141871	0.0079129	0.00255024	0.0189623	0.00656141	0.0486594	0.0126601	0.00353882	0.00283857	0.0149841	0.00226364	0.259222	0.00487522	0.00499441	0.0324867	0.0100801	0.194226	0.0717179	0.0118321	0.0306894	0.012744	0.0103296	0.0442386	0.00920619	0.0203173	0.0320741	0.0263923	0.00494078	0.0123439	0.00563483	0.0286889	0.00661749	0.00687784	0.0366812	0.0107003	0.0370695	0.0328587	0.00652687	0.0154688	0.0479529	0.0579515	0.0161264	0.0340464	0.0346999	14.18161	0.9978	0.999437	1.00056	1.0022	14.18161	209.3828	0.03889144	-3.813017	1.063989	1.132072
950	-352.1942	-447.7887	95.59447	640837.6	0.0367697	0.0227696	0.00432587	0.117114	0.0415612	0.0107399	0.0501023	0.0240417	0.00546329	0.00158846	0.00987273	0.0118143	0.00875966	0.0585416	0.00903037	0.00769309	0.0100764	0.0404469	0.0299761	0.34589	0.0262264	0.0102899	0.00958148	0.00645026	0.159049	0.102702	0.0415711	0.00896514	0.0188324	0.0113076	0.0787535	0.0181534	0.0198517	0.0291915	0.0224119	0.0153252	0.0574427	0.0376192	0.0167342	0.0241571	0.0207006	0.0013434	0.0652906	0.0117327	0.0196766	0.104345	0.0313379	0.0460258	0.0744786	0.00255986	0.0351072	0.0230037	14.18475	0.998413	0.999594	1.00041	1.00159	14.18475	206.1975	0.03641461	-3.945748	1.125133	1.265925
960	-345.6759	-446.1196	100.4437	294269.9	0.0754187	0.0071725	0.0112401	0.0596131	0.0275118	0.00702244	0.0486505	0.0048233	0.00790362	0.0109009	0.0173005	0.0177947	0.00599075	0.0437559	0.00812173	0.0708341	0.0209892	0.0276994	0.0182486	0.111386	0.0571254	0.0131123	0.0189262	0.0130723	0.142038	0.212888	0.0299692	0.0160315	0.0159381	0.0245558	0.0740092	0.0580564	0.0177675	0.0678691	0.0175174	0.0334365	0.039545	0.0373241	0.0143958	0.07371	0.0143909	0.0132184	0.0117041	0.0358771	0.0514128	0.0237855	0.0140484	0.0594391	0.0281681	0.00871357	0.0616635	0.013818	14.20455	0.997658	0.999401	1.0006	1.00234	14.20455	200.9585	0.03087932	-3.789137	0.7892636	0.6229371
970	-349.8125	-440.0602	90.24766	546734.7	0.0457435	0.0231846	0.0267041	0.142777	0.0694794	0.0100755	0.0857825	0.00705526	0.345481	0.0106255	0.0223383	0.0404048	0.00557142	0.0555882	0.00767448	0.0137607	0.00340887	0.025019	0.00453628	0.089976	0.0627392	0.0421441	0.0283303	0.0154006	0.249251	0.114255	0.0531343	0.00477431	0.0125636	0.00342222	0.0401764	0.0138088	0.00249564	0.0384208	0.0236166	0.0524888	0.00444393	0.0276696	0.0620149	0.0602625	0.0151119	0.0371581	0.00411351	0.0204779	0.0343022	0.0122582	0.0135968	0.0223127	0.00912601	0.0215164	0.0574922	0.0253267	14.43342	0.998281	0.99956	1.00044	1.00172	14.43342	195.7182	0.04942877	-3.602961	1.091548	1.191477
980	-343.5864	-435.3132	91.72676	684364.7	0.0374587	0.0204031	0.00588653	0.0806549	0.107302	0.0259328	0.0414521	0.00483738	0.246737	0.0178512	0.0136941	0.0169904	0.0188496	0.0774216	0.015702	0.00692498	0.0150107	0.0222619	0.0419426	0.124259	0.0138199	0.0229817	0.0118324	0.0166931	0.308445	0.0393129	0.0191595	0.137753	0.0201963	0.00432802	0.0656508	0.0287843	0.0105696	0.047561	0.033306	0.0749771	0.058737	0.0523657	0.0193603	0.0032792	0.0303623	0.0402555	0.023212	0.0186067	0.00710144	0.0239862	0.00548118	0.0651556	0.00892339	0.0211334	0.0218498	0.0167877	14.80579	0.998464	0.999607	1.00039	1.00154	14.80579	182.3925	0.04454487	-3.677588	1.064265	1.13266
990	-330.0483	-445.4261	115.3779	977511.3	0.0409256	0.00344559	0.00381068	0.0310721	0.0647814	0.0093957	0.0397203	0.00710299	0.149178	0.0189354	0.00869723	0.0161327	0.000619901	0.0503616	0.0140863	0.0112985	0.00553551	0.004675	0.0256262	0.0593681	0.0276614	0.00939866	0.0111768	0.0100369	0.0203363	0.0518857	0.0190893	0.00505693	0.0143323	0.00794954	0.042083	0.0220181	0.00433646	0.020252	0.0217713	0.0466667	0.0527944	0.0231104	0.0628907	0.057989	0.0126446	0.0049323	0.0126025	0.022252	0.00542582	0.00329782	0.0193689	0.0315941	0.0152884	0.0220873	0.0247748	0.00475795	14.60606	0.998715	0.999671	1.00033	1.00129	14.60606	207.5961	0.0306473	-4.06601	1.077775	1.161599
1000	-333.4271	-442.0008	108.5737	861573.8	0.0248955	0.00814486	0.0690687	0.0177331	0.0512119	0.0121252	0.0210354	0.00189127	0.0933255	0.0133116	0.00525222	0.044995	0.0124516	0.147132	0.00909922	0.00141644	0.0115924	0.00576118	0.0155454	0.055973	0.00871469	0.00595559	0.0126668	0.0121683	0.204236	0.0496941	0.0014882	0.0067936	0.0141174	0.00215884	0.0283154	0.00329656	0.0253335	0.0456246	0.0103676	0.013146	0.0116414	0.049623	0.139973	0.00495099	0.00685549	0.0183321	0.00460961	0.00625396	0.0162541	0.0192777	0.00647502	0.205503	0.00543387	0.0263536	0.0407414	0.00660242	14.69197	0.998631	0.99965	1.00035	1.00137	14.69197	217.7562	0.03419327	-4.152758	1.246621	1.554064
