Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
5180	-426.805	-414.259	-12.5455	398466.7	7.764082	0.997987	0.999485	1.00051	1.00201	3.456909
5190	-425.717	-413.821	-11.8962	531427	10.16545	0.998257	0.999554	1.00044	1.00174	3.404003
5200	-444.133	-428.302	-15.8306	693804.5	6.418798	0.998474	0.99961	1.00039	1.00153	3.756902
5210	-436.184	-423.138	-13.0457	673472.1	10.3656	0.998452	0.999604	1.0004	1.00155	3.507383
5220	-441.266	-422.082	-19.1837	612076.1	7.221932	0.998376	0.999585	1.00041	1.00163	4.319849
5230	-435.028	-421.613	-13.4153	832862.6	8.883361	0.998608	0.999644	1.00036	1.00139	3.594342
5240	-442.063	-427.651	-14.4117	835367	7.715255	0.99861	0.999644	1.00035	1.00139	3.694955
5250	-432.012	-417.775	-14.2367	435418.5	9.588606	0.998074	0.999507	1.00049	1.00193	3.66385
5260	-434.453	-418.507	-15.9465	269023.5	10.79144	0.99755	0.999373	1.00062	1.00245	3.753006
5270	-428.373	-415.816	-12.5574	838525.6	7.034683	0.998612	0.999645	1.00035	1.00139	3.374975
5280	-427.989	-416.472	-11.5177	951097.3	10.51112	0.998697	0.999667	1.00033	1.0013	3.354454
5290	-434.296	-422.62	-11.6761	904130.6	8.96694	0.998664	0.999658	1.00034	1.00134	3.399479
5300	-429.407	-415.283	-14.1236	227036.3	6.619167	0.997334	0.999317	1.00068	1.00267	3.532481
5310	-436.258	-420.762	-15.4958	339143.8	8.291536	0.997818	0.999442	1.00056	1.00218	3.841696
5320	-434.583	-421.451	-13.1324	239553	9.958576	0.997404	0.999335	1.00066	1.0026	3.534875
5330	-444.118	-424.026	-20.0913	759415.5	9.158916	0.998542	0.999627	1.00037	1.00146	4.319161
5340	-436.747	-424.038	-12.7087	232010	7.078664	0.997362	0.999325	1.00067	1.00264	3.40319
5350	-428.405	-421.012	-7.39297	504610.7	9.386755	0.998211	0.999542	1.00046	1.00179	2.943062
5360	-428.561	-415.396	-13.1657	861726.4	11.62148	0.998631	0.99965	1.00035	1.00137	3.441805
5370	-424.894	-414.261	-10.6332	68558.32	9.078719	0.99515	0.998756	1.00124	1.00486	3.285327
5380	-424.322	-411.933	-12.3899	548936.7	8.21819	0.998285	0.999561	1.00044	1.00172	3.464159
5390	-437.536	-419.133	-18.4037	312519.1	8.422821	0.997727	0.999418	1.00058	1.00227	4.185492
5400	-433.01	-419.595	-13.4157	562284.4	8.935833	0.998305	0.999567	1.00043	1.0017	3.593857
5410	-434.553	-419.419	-15.1348	762944.7	8.078792	0.998545	0.999628	1.00037	1.00146	3.797269
5420	-432.788	-422.102	-10.6862	65557.24	11.23061	0.99504	0.998728	1.00126	1.00497	3.247254
5430	-442.105	-426.502	-15.603	10986.76	9.665136	0.987899	0.996877	1.00307	1.01215	3.801772
5440	-429.824	-417.396	-12.4277	1903.814	9.448692	0.97102	0.99241	1.00729	1.02928	3.478279
5450	-435.631	-424.627	-11.0048	315804.3	9.607365	0.997739	0.999421	1.00058	1.00226	3.326627
5460	-438.354	-428.238	-10.1161	282974.2	8.153252	0.997612	0.999389	1.00061	1.00239	3.182347
5470	-440.035	-428.509	-11.5254	79765.05	9.156717	0.995503	0.998847	1.00115	1.0045	3.383903
5480	-429.417	-417.215	-12.2016	411221.6	12.85124	0.998019	0.999493	1.00051	1.00198	3.276586
5490	-435.28	-422.737	-12.5436	173203	8.957627	0.996947	0.999218	1.00078	1.00306	3.496245
5500	-437.229	-423.104	-14.1248	103057.2	8.07482	0.996043	0.998986	1.00101	1.00396	3.672144
5510	-428.999	-418.312	-10.6871	160639.1	7.688795	0.99683	0.999188	1.00081	1.00317	3.209198
5520	-422.231	-413.477	-8.75387	322843.9	10.42517	0.997764	0.999428	1.00057	1.00224	3.092659
5530	-435.995	-417.266	-18.729	111446.7	8.570727	0.996195	0.999025	1.00097	1.00381	4.214792
5540	-435.896	-423.755	-12.1414	761898	9.146945	0.998544	0.999628	1.00037	1.00146	3.45122
5550	-443.233	-423.058	-20.1754	778512.2	15.53059	0.99856	0.999632	1.00037	1.00144	3.592613
5560	-425.994	-419.37	-6.62407	696123.1	10.36552	0.998477	0.99961	1.00039	1.00152	2.887869
5570	-441.932	-428.347	-13.5851	876067.7	7.759551	0.998642	0.999653	1.00035	1.00136	3.590542
5580	-430.56	-417.379	-13.1815	936971.9	7.165924	0.998687	0.999664	1.00034	1.00131	3.481715
5590	-424.438	-417.344	-7.09411	900753.3	9.021065	0.998661	0.999658	1.00034	1.00134	2.891981
5600	-433.14	-420.43	-12.7105	351943	9.96041	0.997858	0.999452	1.00055	1.00214	3.492441
5610	-432.037	-416.564	-15.4735	120814.1	9.989661	0.996345	0.999064	1.00093	1.00366	3.767904
5620	-452.289	-429.326	-22.9635	509554.5	8.27151	0.99822	0.999545	1.00045	1.00178	4.744657
5630	-433.631	-418.343	-15.2879	786090.3	7.906051	0.998567	0.999633	1.00037	1.00143	3.813752
5640	-444.078	-424.9	-19.1775	662628.2	6.525973	0.998439	0.999601	1.0004	1.00156	4.288512
5650	-449.314	-430.115	-19.1996	291113.2	7.127109	0.997645	0.999397	1.0006	1.00236	4.32102
5660	-440.526	-428.762	-11.7641	694130	9.269698	0.998475	0.99961	1.00039	1.00153	3.409626
5670	-430.836	-419.653	-11.1836	702699.8	9.72199	0.998484	0.999612	1.00039	1.00152	3.343695
5680	-425.222	-413.053	-12.1687	266689.5	9.918025	0.99754	0.99937	1.00063	1.00246	3.439403
5690	-435.218	-419.46	-15.758	663497.9	6.289399	0.99844	0.999601	1.0004	1.00156	3.71991
5700	-439.88	-423.698	-16.1812	232453.2	6.774655	0.997365	0.999325	1.00067	1.00264	3.863638
5710	-433.184	-421.872	-11.3121	95118.35	9.859567	0.995882	0.998944	1.00105	1.00412	3.354312
5720	-424.473	-416.242	-8.23139	116865.6	9.534738	0.996284	0.999048	1.00095	1.00372	3.036352
5730	-426.808	-417.739	-9.06913	711435.3	8.418983	0.998493	0.999615	1.00038	1.00151	3.076948
5740	-437.157	-423.169	-13.9884	413689.9	8.362877	0.998024	0.999495	1.0005	1.00198	3.660778
5750	-437.574	-418.429	-19.1451	741091.9	6.922505	0.998524	0.999622	1.00038	1.00148	4.307916
5760	-424.539	-415.544	-8.99555	361764.5	13.67907	0.997887	0.999459	1.00054	1.00211	2.982413
5770	-435	-416.407	-18.5929	509403.1	7.114378	0.99822	0.999545	1.00045	1.00178	4.235536
5780	-432.649	-416.47	-16.1789	612123.8	6.387519	0.998376	0.999585	1.00041	1.00163	3.805566
5790	-451.465	-427.255	-24.2104	32112.84	7.150971	0.992916	0.998179	1.0018	1.0071	5.022069
5800	-435.601	-421.11	-14.4901	616350.2	9.240928	0.998381	0.999586	1.00041	1.00162	3.704761
5810	-433.265	-427.439	-5.82592	933474	11.11453	0.998685	0.999664	1.00034	1.00132	2.815114
5820	-431.793	-416.03	-15.7634	436469.2	7.753416	0.998077	0.999508	1.00049	1.00192	3.871125
5830	-442.394	-421.693	-20.7016	56099.56	10.68692	0.994638	0.998624	1.00137	1.00537	4.20656
5840	-430.062	-415.097	-14.9647	474534.6	9.749525	0.998155	0.999528	1.00047	1.00185	3.731081
5850	-439.373	-418.811	-20.5614	74633.33	7.307967	0.995351	0.998808	1.00118	1.00466	4.508641
5860	-438.819	-417.087	-21.7316	169901.7	6.429466	0.996918	0.999211	1.00079	1.00309	4.676658
5870	-455.688	-430.794	-24.8938	161390.3	7.479475	0.996838	0.99919	1.00081	1.00317	5.082256
5880	-443.083	-424.658	-18.4253	372612.9	7.660082	0.997918	0.999467	1.00053	1.00208	4.216053
5890	-436.107	-416.748	-19.3589	427844.3	8.973744	0.998057	0.999503	1.0005	1.00194	4.255684
5900	-423.954	-415.535	-8.41886	713695.9	11.20283	0.998496	0.999615	1.00038	1.00151	3.046113
5910	-433.576	-420.121	-13.4557	433454.2	14.96362	0.99807	0.999506	1.00049	1.00193	3.205225
5920	-432.338	-423.806	-8.53134	485053	11.90369	0.998175	0.999533	1.00047	1.00183	3.032664
5930	-433.522	-419.748	-13.7737	936757.1	9.416011	0.998687	0.999664	1.00034	1.00131	3.621848
5940	-426.916	-415.326	-11.5905	927432.1	10.15533	0.99868	0.999663	1.00034	1.00132	3.374255
5950	-426.914	-415.923	-10.9917	965936.1	9.197806	0.998707	0.999669	1.00033	1.00129	3.325937
5960	-430.211	-418.32	-11.8906	563504.8	7.394334	0.998307	0.999567	1.00043	1.00169	3.333445
5970	-447.798	-431.515	-16.2838	722593	8.942852	0.998505	0.999618	1.00038	1.0015	3.914497
5980	-435.029	-424.567	-10.4627	978566.2	9.519209	0.998715	0.999672	1.00033	1.00129	3.27038
5990	-426.893	-413.077	-13.816	111462.6	9.670961	0.996195	0.999025	1.00097	1.00381	3.616628
6000	-429.394	-413.224	-16.1705	582459.8	9.734392	0.998335	0.999574	1.00042	1.00167	3.855798
6010	-435.138	-415.75	-19.3881	45539.06	10.31507	0.99405	0.998472	1.00152	1.00596	4.124782
6020	-438.707	-421.992	-16.7151	41945.79	8.6503	0.9938	0.998408	1.00158	1.00621	3.976622
6030	-444.059	-425.758	-18.3017	744956.7	8.552803	0.998528	0.999623	1.00038	1.00147	4.166002
6040	-437.486	-422.642	-14.8432	749283.2	8.319503	0.998532	0.999625	1.00037	1.00147	3.763023
6050	-451.464	-430.94	-20.5243	506920.9	6.872164	0.998215	0.999543	1.00046	1.00179	4.506585
6060	-447.518	-427.372	-20.1458	107477.6	5.538711	0.996125	0.999007	1.00099	1.00388	4.286103
6070	-439.762	-421.613	-18.1494	762237.7	7.700325	0.998544	0.999628	1.00037	1.00146	4.179608
6080	-450.453	-426.575	-23.8779	578305.1	5.199189	0.998329	0.999573	1.00043	1.00167	4.89537
6090	-443.881	-424.302	-19.5795	604533.5	6.913072	0.998366	0.999582	1.00042	1.00164	4.370394
6100	-423.446	-413.305	-10.1415	675775.5	9.389757	0.998454	0.999605	1.00039	1.00155	3.235899
6110	-427.385	-417.857	-9.52872	801849.1	10.70641	0.998581	0.999637	1.00036	1.00142	3.160587
6120	-438.395	-421.545	-16.8505	557559.3	10.57808	0.998298	0.999565	1.00043	1.0017	3.855904
6130	-427.769	-414.044	-13.7244	119143.3	10.48024	0.99632	0.999057	1.00094	1.00368	3.566227
6140	-425.497	-414.824	-10.6727	642074.8	12.38895	0.998414	0.999594	1.0004	1.00159	3.185322
6150	-432.34	-417.456	-14.8838	88443.62	9.615577	0.995729	0.998905	1.00109	1.00428	3.729956
6160	-436.208	-420.185	-16.023	534379	5.891816	0.998262	0.999555	1.00044	1.00174	3.663644
6170	-423.569	-412.823	-10.7455	110907.6	8.996907	0.996186	0.999023	1.00097	1.00382	3.296293
6180	-422.118	-411.492	-10.6255	111384.5	8.603242	0.996194	0.999025	1.00097	1.00381	3.270715
6190	-418.253	-410.193	-8.05935	19875.7	11.55102	0.990998	0.997683	1.00229	1.00903	3.004581
6200	-420.195	-409.295	-10.9004	269038.4	9.515446	0.99755	0.999373	1.00062	1.00245	3.316378
6210	-432.695	-421.278	-11.4171	430529.4	7.99186	0.998063	0.999505	1.00049	1.00194	3.330883
6220	-440.652	-427.792	-12.8591	943305.2	11.4779	0.998692	0.999665	1.00033	1.00131	3.424909
6230	-425.467	-425.155	-0.312262	404096.8	12.37369	0.998001	0.999489	1.00051	1.002	2.348912
6240	-444.106	-430.407	-13.6988	650254.3	10.97195	0.998424	0.999597	1.0004	1.00158	3.533007
6250	-427.71	-415.312	-12.3976	747462	10.78783	0.99853	0.999624	1.00038	1.00147	3.424331
6260	-429.217	-418.795	-10.422	689799.7	11.90617	0.99847	0.999609	1.00039	1.00153	3.191362
6270	-437.225	-421.807	-15.4188	503110.2	7.874747	0.998209	0.999542	1.00046	1.00179	3.8297
6280	-444.748	-429.395	-15.3534	514236.3	6.360716	0.998228	0.999547	1.00045	1.00177	3.670841
6290	-432.691	-417.538	-15.1537	656394.8	7.286138	0.998432	0.999599	1.0004	1.00157	3.767004
6300	-423.321	-412.498	-10.8234	59556.52	8.512511	0.994796	0.998665	1.00133	1.00521	3.289859
6310	-435.443	-426.844	-8.59842	834781.8	10.82465	0.998609	0.999644	1.00036	1.00139	3.071419
6320	-430.523	-417.806	-12.7174	830166	8.723205	0.998605	0.999643	1.00036	1.0014	3.515183
6330	-435.923	-421.901	-14.0219	9242.096	9.397274	0.986809	0.996592	1.00335	1.01325	3.648885
6340	-440.065	-423.414	-16.6511	497511.9	8.161897	0.998198	0.999539	1.00046	1.0018	3.983725
6350	-442.643	-423.894	-18.7491	549248.9	6.137926	0.998285	0.999561	1.00044	1.00172	4.172886
6360	-433.919	-419.818	-14.1009	288841.4	10.50667	0.997636	0.999395	1.0006	1.00237	3.600499
6370	-428.884	-422.652	-6.23269	621551.5	11.76055	0.998388	0.999588	1.00041	1.00161	2.84261
6380	-441.337	-424.595	-16.7422	698795.1	11.26227	0.99848	0.999611	1.00039	1.00152	3.78353
6390	-435.522	-418.975	-16.5469	26269.58	6.325115	0.992168	0.997986	1.00199	1.00785	3.852043
6400	-429.346	-414.246	-15.0999	843705	7.476679	0.998616	0.999646	1.00035	1.00138	3.772651
6410	-431.519	-415.176	-16.3425	962889.2	5.925064	0.998705	0.999669	1.00033	1.0013	3.727231
6420	-430.054	-417.792	-12.2621	706508.3	10.37481	0.998488	0.999613	1.00039	1.00151	3.43139
6430	-433.614	-421.086	-12.5284	304119	6.965493	0.997696	0.99941	1.00059	1.00231	3.359493
6440	-432.531	-419.35	-13.1811	236762.1	8.041875	0.997389	0.999332	1.00067	1.00261	3.553881
6450	-431.237	-418.545	-12.6923	601762	8.579742	0.998362	0.999581	1.00042	1.00164	3.51059
6460	-433.625	-423.244	-10.3817	153915.7	10.01644	0.996762	0.999171	1.00083	1.00324	3.257765
6470	-444.702	-426.281	-18.4213	22875.31	9.466124	0.991608	0.997841	1.00213	1.00842	4.111092
6480	-425.518	-415.949	-9.5695	442451.7	8.571854	0.99809	0.999511	1.00049	1.00191	3.146157
6490	-427.902	-415.602	-12.3008	702454.8	10.59425	0.998484	0.999612	1.00039	1.00152	3.425018
6500	-422.335	-412.279	-10.0562	909195.1	11.08185	0.998667	0.999659	1.00034	1.00133	3.196971
6510	-429.173	-416.014	-13.159	391554.1	11.47479	0.997969	0.99948	1.00052	1.00203	3.451246
6520	-439.558	-425.482	-14.0757	114563.2	8.587112	0.996247	0.999038	1.00096	1.00376	3.671814
6530	-424.465	-413.555	-10.9096	742849.6	9.878953	0.998526	0.999623	1.00038	1.00148	3.313158
6540	-433.323	-419.419	-13.9043	488508.8	12.03298	0.998182	0.999535	1.00046	1.00182	3.474074
6550	-434.328	-418.73	-15.5979	177470.3	8.544293	0.996984	0.999228	1.00077	1.00302	3.850054
6560	-433.877	-423.944	-9.93276	628558	8.540105	0.998397	0.99959	1.00041	1.0016	3.186793
6570	-432.42	-422.756	-9.66397	345070	9.712937	0.997837	0.999446	1.00055	1.00216	3.187379
6580	-423.967	-410.984	-12.9831	611636.5	8.859181	0.998375	0.999584	1.00041	1.00163	3.545758
6590	-427.845	-418.174	-9.67024	852734.5	7.427687	0.998624	0.999648	1.00035	1.00138	3.038641
6600	-438.574	-423.737	-14.837	962001.2	7.031875	0.998704	0.999669	1.00033	1.0013	3.698712
6610	-433.646	-416.241	-17.4054	841005.9	10.33464	0.998614	0.999646	1.00035	1.00139	3.930794
6620	-434.248	-423.818	-10.4306	222912.6	13.21475	0.997309	0.999311	1.00069	1.00269	3.11659
6630	-439.977	-423.133	-16.8438	271882.4	11.81	0.997563	0.999376	1.00062	1.00244	3.740083
6640	-430.716	-417.451	-13.2653	201661.5	8.372174	0.997171	0.999276	1.00072	1.00283	3.574492
6650	-430.424	-416.255	-14.1695	766863.6	9.258758	0.998549	0.999629	1.00037	1.00145	3.669479
6660	-435.008	-419.135	-15.8725	509992.6	7.076734	0.998221	0.999545	1.00045	1.00178	3.849974
6670	-437.074	-425.484	-11.59	520500.4	7.626424	0.998239	0.999549	1.00045	1.00176	3.320228
6680	-435.702	-420.797	-14.9051	765136.7	8.154284	0.998547	0.999628	1.00037	1.00145	3.769727
6690	-437.822	-422.447	-15.3745	718599.3	7.2393	0.998501	0.999617	1.00038	1.0015	3.793777
6700	-451.005	-434.8	-16.2058	500850.2	7.718598	0.998204	0.999541	1.00046	1.0018	3.927555
6710	-428.667	-414.899	-13.7675	823878.2	10.47918	0.9986	0.999642	1.00036	1.0014	3.570399
6720	-431.648	-416.926	-14.7219	70552.33	6.303054	0.995219	0.998774	1.00122	1.00479	3.558385
6730	-429.718	-415.87	-13.8485	684516.3	7.485859	0.998464	0.999607	1.00039	1.00154	3.606019
6740	-440.372	-422.669	-17.7034	964258.6	7.305804	0.998706	0.999669	1.00033	1.00129	4.117492
6750	-438.725	-428.247	-10.4779	761574.5	10.55981	0.998544	0.999628	1.00037	1.00146	3.254039
6760	-441.514	-423.468	-18.0457	630823.3	7.248633	0.9984	0.999591	1.00041	1.0016	4.163007
6770	-449.807	-426.684	-23.1234	223266.9	6.750819	0.997311	0.999312	1.00069	1.00269	4.889094
6780	-443.695	-422.284	-21.4109	17762.68	6.62002	0.990479	0.997548	1.00242	1.00955	4.633443
6790	-435.281	-419.089	-16.1915	899769.4	6.959764	0.99866	0.999657	1.00034	1.00134	3.884852
6800	-422.877	-417.586	-5.29094	991863.1	11.99359	0.998724	0.999674	1.00033	1.00128	2.758957
6810	-428.584	-419.439	-9.14527	932543.8	12.26086	0.998684	0.999663	1.00034	1.00132	3.068136
6820	-440.526	-430.501	-10.0251	119070.3	10.4492	0.996319	0.999057	1.00094	1.00369	3.214015
6830	-429.358	-415.214	-14.1431	418100.2	6.729795	0.998035	0.999497	1.0005	1.00197	3.555302
6840	-433.358	-419.93	-13.4283	310783.7	11.58569	0.997721	0.999417	1.00058	1.00228	3.46694
6850	-431.034	-421.313	-9.72116	41981.61	9.550239	0.993803	0.998409	1.00158	1.00621	3.192704
6860	-432.842	-419.864	-12.9788	679939	10.52989	0.998459	0.999606	1.00039	1.00154	3.492472
6870	-424.601	-415.051	-9.54977	140141.9	10.66574	0.996607	0.999131	1.00087	1.0034	3.163599
6880	-429.922	-417.02	-12.9023	110742.4	8.353683	0.996183	0.999022	1.00097	1.00382	3.530659
6890	-440.056	-421.782	-18.274	554722.9	7.074431	0.998294	0.999564	1.00044	1.00171	4.189239
6900	-433.813	-411.337	-22.4758	265429.1	4.734453	0.997534	0.999369	1.00063	1.00247	4.446722
6910	-438.479	-417.334	-21.145	435107.4	6.825693	0.998074	0.999507	1.00049	1.00193	4.596753
6920	-429.181	-418.528	-10.6527	423148.3	8.858346	0.998047	0.9995	1.0005	1.00195	3.282688
6930	-432.35	-420.949	-11.4011	289285	7.030369	0.997638	0.999395	1.0006	1.00236	3.209821
6940	-427.992	-417.04	-10.9518	69010.46	7.776843	0.995165	0.99876	1.00123	1.00484	3.252949
6950	-436.594	-425.325	-11.2692	201965.9	7.081712	0.997173	0.999276	1.00072	1.00283	3.200378
6960	-441.679	-423.296	-18.3835	437723.6	10.36274	0.998079	0.999509	1.00049	1.00192	4.022622
6970	-432.34	-421.104	-11.2355	158375.3	8.414969	0.996808	0.999182	1.00081	1.0032	3.334087
6980	-423.739	-415.614	-8.12502	153345	10.85566	0.996756	0.999169	1.00083	1.00325	3.027162
6990	-427.986	-411.572	-16.4141	565383.8	7.389666	0.99831	0.999568	1.00043	1.00169	3.944999
7000	-425.29	-417.455	-7.83514	868919.2	12.56731	0.998637	0.999651	1.00035	1.00136	2.949019
7010	-433.115	-420.314	-12.8017	960784.3	8.234988	0.998704	0.999668	1.00033	1.0013	3.514874
7020	-430.128	-413.211	-16.9173	469896.3	8.954299	0.998146	0.999526	1.00047	1.00185	3.984698
7030	-429.312	-413.389	-15.9235	131350.7	11.05446	0.996495	0.999102	1.00089	1.00351	3.728755
7040	-418.774	-411.54	-7.23349	119209	8.957824	0.996321	0.999057	1.00094	1.00368	2.903453
7050	-430.285	-416.16	-14.1246	514385	11.24718	0.998228	0.999547	1.00045	1.00177	3.552208
7060	-434.687	-415.823	-18.8638	127681	6.923212	0.996445	0.999089	1.00091	1.00356	4.267304
7070	-436.705	-419.767	-16.9377	609218.5	6.738399	0.998372	0.999584	1.00042	1.00163	3.971487
7080	-432.636	-414.496	-18.14	348061.2	8.909787	0.997846	0.999449	1.00055	1.00216	4.124375
7090	-432.959	-411.327	-21.6324	73760.92	8.361418	0.995324	0.998801	1.00119	1.00468	4.574959
7100	-428.847	-414.293	-14.5545	802523.4	10.2692	0.998581	0.999637	1.00036	1.00142	3.659084
7110	-432.31	-422.051	-10.2585	960077.3	13.53383	0.998703	0.999668	1.00033	1.0013	3.083855
7120	-436.933	-431.718	-5.21532	447184.5	11.02301	0.9981	0.999514	1.00048	1.0019	2.760001
7130	-433.951	-415.85	-18.1009	268119.9	9.687131	0.997546	0.999372	1.00063	1.00246	4.058278
7140	-441.36	-419.19	-22.1693	239855.4	5.121027	0.997406	0.999336	1.00066	1.0026	4.541892
7150	-430.712	-414.923	-15.789	639900.3	6.840527	0.998411	0.999594	1.00041	1.00159	3.813847
7160	-433.594	-420.503	-13.091	736121.8	9.261795	0.998519	0.999621	1.00038	1.00148	3.552936
7170	-434.299	-421.662	-12.6367	782691.1	10.07811	0.998564	0.999633	1.00037	1.00144	3.48046
7180	-444.889	-426.83	-18.0589	594908.6	7.512547	0.998352	0.999579	1.00042	1.00165	4.16858
7190	-435.576	-417.858	-17.7187	634216.3	7.407706	0.998404	0.999592	1.00041	1.0016	4.121874
7200	-451.84	-431.245	-20.5949	170398.9	7.503476	0.996922	0.999212	1.00078	1.00308	4.506517
7210	-435.354	-422.112	-13.2416	162206.4	10.30233	0.996846	0.999192	1.0008	1.00316	3.529554
7220	-436.696	-422.687	-14.0095	255225.6	12.42736	0.997485	0.999356	1.00064	1.00252	3.451585
7230	-435.032	-420.51	-14.5218	344075.6	11.64777	0.997834	0.999446	1.00055	1.00217	3.556415
7240	-434.839	-422.494	-12.3456	513901	9.150526	0.998227	0.999547	1.00045	1.00177	3.473524
7250	-434.554	-422.673	-11.8814	856555.4	8.993176	0.998627	0.999649	1.00035	1.00137	3.42253
7260	-432.17	-420.294	-11.8756	280085	10.28309	0.997599	0.999386	1.00061	1.0024	3.397694
7270	-440.946	-424.847	-16.0987	937548.3	10.33174	0.998688	0.999664	1.00034	1.00131	3.804581
7280	-439.995	-425.81	-14.1845	692272.3	9.11021	0.998473	0.999609	1.00039	1.00153	3.675631
7290	-433.34	-416.314	-17.0257	669228.7	8.988908	0.998447	0.999603	1.0004	1.00155	3.9948
7300	-426.332	-415.236	-11.0956	311173.6	9.023404	0.997722	0.999417	1.00058	1.00228	3.335589
7310	-423.296	-414.633	-8.66236	474555.9	8.518785	0.998155	0.999528	1.00047	1.00185	3.036458
7320	-437.415	-417.317	-20.0987	982523.8	9.205083	0.998718	0.999672	1.00033	1.00128	4.315325
7330	-430.938	-420.911	-10.0272	926958.4	9.149364	0.99868	0.999662	1.00034	1.00132	3.220132
7340	-444.587	-427.15	-17.437	37931.08	10.32582	0.993481	0.998325	1.00166	1.00653	3.934648
7350	-436.545	-418.045	-18.5001	383675.6	5.989468	0.997949	0.999475	1.00052	1.00205	4.104807
7360	-432.256	-419.731	-12.5251	205560	9.498721	0.997198	0.999283	1.00071	1.0028	3.487503
7370	-441.042	-424.261	-16.7814	37605.28	8.605148	0.993453	0.998318	1.00167	1.00656	3.986169
7380	-434.144	-420.132	-14.0117	843056.6	8.794526	0.998616	0.999646	1.00035	1.00138	3.662778
7390	-440.567	-429.871	-10.6962	392914.1	11.64231	0.997973	0.999481	1.00052	1.00203	3.228251
7400	-431.698	-425.295	-6.40279	397452.5	11.64929	0.997984	0.999484	1.00051	1.00202	2.859343
7410	-421.86	-415.952	-5.90835	420510.3	11.51305	0.998041	0.999499	1.0005	1.00196	2.818881
7420	-428.574	-413.262	-15.3121	384655.3	7.604562	0.997951	0.999476	1.00052	1.00205	3.80734
7430	-435.181	-422.742	-12.4398	318583.6	10.15315	0.997749	0.999424	1.00057	1.00225	3.457977
7440	-432.036	-418.509	-13.5271	855240.4	7.986471	0.998626	0.999649	1.00035	1.00137	3.594685
7450	-439.841	-423.456	-16.3841	906972.8	6.757176	0.998666	0.999659	1.00034	1.00134	3.891558
7460	-444.055	-422.692	-21.363	186369.9	5.587688	0.997057	0.999246	1.00075	1.00295	4.516614
7470	-449.16	-431.427	-17.7324	663433.1	7.659334	0.99844	0.999601	1.0004	1.00156	4.125596
7480	-442.248	-424.326	-17.9226	582967.4	6.908221	0.998336	0.999574	1.00042	1.00167	4.130411
7490	-444.728	-429.589	-15.1389	199112	8.80808	0.997153	0.999271	1.00073	1.00285	3.790573
7500	-444.58	-430.841	-13.7394	2321.243	7.14877	0.973742	0.993139	1.00661	1.0265	3.557528
7510	-424.252	-414.132	-10.1199	143132	9.155213	0.996642	0.99914	1.00086	1.00336	3.230381
7520	-424.632	-414.941	-9.69102	544831.5	11.72722	0.998278	0.99956	1.00044	1.00172	3.138168
7530	-444.271	-419.031	-25.2396	558510.8	9.783649	0.9983	0.999565	1.00043	1.0017	4.779369
7540	-420.217	-409.013	-11.204	308868.1	9.261643	0.997714	0.999415	1.00058	1.00229	3.349194
7550	-437.514	-422.076	-15.4387	4185.86	7.953006	0.980422	0.994914	1.00495	1.01971	3.833583
7560	-434.995	-420.094	-14.9011	272940.4	6.30983	0.997568	0.999378	1.00062	1.00243	3.588373
7570	-439.724	-431.473	-8.25098	532197.2	11.79224	0.998258	0.999554	1.00044	1.00174	3.013117
7580	-443.613	-426.729	-16.8844	10709.74	8.140707	0.987744	0.996836	1.00311	1.01231	4.012731
7590	-438.036	-424.532	-13.5037	165070.7	9.583375	0.996873	0.999199	1.0008	1.00313	3.5876
7600	-432.169	-423.136	-9.03267	692158.9	12.51607	0.998473	0.999609	1.00039	1.00153	3.046818
7610	-438.787	-424.641	-14.1464	765165.1	8.460379	0.998547	0.999628	1.00037	1.00145	3.680168
7620	-445.686	-424.769	-20.9168	375308.1	8.256014	0.997926	0.999469	1.00053	1.00208	4.498531
7630	-433.765	-418.865	-14.9	434392.5	6.59512	0.998072	0.999507	1.00049	1.00193	3.645604
7640	-432.962	-421.345	-11.6166	867154.7	9.435191	0.998635	0.999651	1.00035	1.00137	3.392578
7650	-436.263	-421.996	-14.2662	570868.8	8.992153	0.998318	0.99957	1.00043	1.00168	3.687738
7660	-436.044	-417.486	-18.5576	236269.1	6.960205	0.997386	0.999331	1.00067	1.00262	4.224841
7670	-455.389	-436.219	-19.17	987179.1	11.18227	0.998721	0.999673	1.00033	1.00128	4.008102
7680	-431.739	-418.524	-13.2148	310476.6	8.930595	0.99772	0.999416	1.00058	1.00228	3.571425
7690	-433.272	-421.152	-12.1201	623844.4	7.112425	0.998391	0.999588	1.00041	1.00161	3.325412
7700	-439.745	-424.522	-15.2227	222374.9	8.374992	0.997306	0.99931	1.00069	1.0027	3.808278
7710	-430.032	-420.357	-9.67489	106388.8	10.44013	0.996106	0.999002	1.00099	1.0039	3.180692
7720	-428.452	-416.595	-11.8575	694973.1	8.420489	0.998476	0.99961	1.00039	1.00153	3.408205
7730	-437.827	-424.091	-13.736	74009.63	8.249548	0.995331	0.998803	1.00119	1.00468	3.628638
7740	-436.917	-419.638	-17.2783	58986.64	6.884505	0.994771	0.998658	1.00133	1.00524	4.035258
7750	-438.825	-420.715	-18.11	260663.6	10.3781	0.997511	0.999363	1.00063	1.00249	3.99473
7760	-437.919	-426.348	-11.5706	19337.6	9.0794	0.990874	0.997651	1.00232	1.00916	3.388582
